X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-78.6365486917,35.7804157669,1177,9790,9790,N Blount St at New Bern Pl,N Blount St,New Bern Pl, ,35.7798949996,-78.6365599997,Yes,C,E,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,Some,Street,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,26,9790,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,976b83e1-127a-4b4e-b1b2-63532d9d5dca,No,,No,Available
-78.6843679995,35.7930439996,1178,9791,9791,Gorman St at Hillsborough St,Gorman St,Hillsborough St,Near,35.7930439998,-78.6843679995,No,D,C,Municipal,Yes,No,Yes,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Building,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,5,9791,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,f86baae7-8623-4c16-a726-87029a26f228,No,,No,Available
-78.683251285,35.7434526616,1179,9792,,Trailwood Hills Dr at Tryon Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,,,2022/01/20 05:00:00+00,,6cc5cce6-1f79-4a94-9ba8-b740f5674246,,,No,Available
-78.6844832947,35.7468003709,1180,9793,9793,Trailwood Hills Dr at Alder Ridge Ln,Trailwood Hills Dr,Alder Ridge Ln,Near,35.7468003711,-78.6844832947,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,None,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0,9793,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,cf5aa52f-1005-4f84-9611-4dd70064554a,No,,No,Available
-78.6833660501,35.743187428,1181,9795,9795,Trailwood Hills Dr at Tryon Rd,Trailwood Hills Dr,Tryon Rd,Near,35.7435639994,-78.6834260001,No,D,C,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Pole Mounted,1,Yes,Yes,,No,None,,No,No,Yes,No,No,Yes,Yes,,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,5,9795,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,d81c82ff-36cc-4c18-9b55-633e5703c094,No,,Yes,Available
-78.6872709997,35.7434330005,1182,9796,9796,Tryon Rd at Disk Dr,Tryon Rd,Disk Dr,Far,35.7434330003,-78.6872709997,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,9,9796,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,95301521-4bbf-4db3-94be-47659dd558aa,No,,No,Available
-78.6392749564,35.7424114729,1183,9797,9797,Rush St at Hammond Rd,Rush St,Hammond Rd,Far,35.7424114728,-78.6392749564,No,D,D,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,3,9797,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2399178f-9d12-4ac8-8d37-a2a668d6c8d6,No,,No,Available
-78.6899980001,35.7444869992,1184,9798,9798,Tryon Rd at Tryon Grove Dr,Tryon Rd,Tryon Grove Dr,Far,35.7444869996,-78.6899980001,No,D,C,NCDOT,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,0,Yes,Concrete Mounted,1,Yes,Yes,,No,,,No,No,Yes,No,No,Yes,No,,No,No,WTP Site 98,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,13,9798,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,,4af706b3-6839-4f53-857a-46e4cdc2d8d3,No,,No,Available
-78.6892603917,35.74945756,1185,9799,9799,Lineberry Dr at Deep Forest Trl,Lineberry Dr,Deep Forest Trl,Inside,35.7494575602,-78.6892603917,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,3,9799,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,fe63cfe7-729c-4ff1-afc6-f99d8fb12f40,No,,No,Available
-78.6851789995,35.7493539992,1186,9801,9801,Trailwood Hills Dr at Laurel Falls Ln,Trailwood Hills Dr,Laurel Falls Ln,Far,35.7493539995,-78.6851789995,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,9,9801,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2426e1fa-5c6f-4781-a17f-bd28b8f41fba,No,,No,Available
-78.632459,35.794568,1187,9802,9802,Poplar St at Mordecai St,Poplar St,Mordecai St, ,35.7945680001,-78.632459,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,9802,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,cd725563-fbb7-4b7a-b962-67940e43557d,No,,No,Available
-78.6838588039,35.7451114693,1188,9803,9803,Trailwood Hills Dr at Barrymore St,Trailwood Hills Dr,Barrymore St,Far,35.7451114694,-78.6838588039,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,14,9803,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,8c7a4f14-aeac-4bd4-b2ae-8987ff071995,No,,No,Available
-78.6953414355,35.7484605852,1189,9805,9805,Trailwood Dr at Tryon Rd,Trailwood Dr,Tryon Rd,Far,35.7484605853,-78.6953414355,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,Shelter,Planned,2023,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,6,9805,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,5f25e1d1-fdaf-4483-88b9-d532652c0117,No,,No,Available
-78.6845848205,35.746698641,1190,9806,9806,Trailwood Hills Dr at Alder Ridge Ln,Trailwood Hills Dr,Alder Ridge Ln,Far,35.746698641,-78.6845848205,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,None,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,4,9806,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,c9d46553-539f-4896-be71-31d321858b36,No,,No,Available
-78.6507590001,35.7730700001,1191,9808,9808,S Boylan Ave at W Lenoir St,S Boylan Ave,W Lenoir St,Far,35.7730699999,-78.6507590001,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,6,9808,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,d51d8ee1-7d1b-4ab2-bc61-b5b0f2a46819,No,,No,Available
-78.6567439997,35.7751779995,1192,9809,9809,Western Blvd at Hunt Dr (Prison),Western Blvd,Hunt Dr (Prison),Far,35.7751779998,-78.6567439997,No,D,C,NCDOT,Yes,Yes,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,3,9809,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,fe8ca7fc-031d-4835-bce1-d306ec2936c5,No,,No,Available
-78.6661040003,35.7816360001,1193,9810,9810,Pullen Rd at Cates Ave,Pullen Rd,Cates Ave,Far,35.7816359999,-78.6661040003,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,6,9810,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,c9c44b46-6999-45c7-b7c0-76ee0bcce885,No,,No,Available
-78.6804348195,35.7756592064,1194,9811,9811,Avent Ferry Rd at Varsity Dr,Avent Ferry Rd,Varsity Dr,Far,35.7756592067,-78.6804348195,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,16,9811,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,28903139-ada9-4f50-9447-5cb5c2e48bd2,No,,No,Available
-78.6405306089,35.7733430769,1195,9900,9900,Raleigh Convention Center,,eigh Convention Center, ,35.7733430771,-78.6405306089,Yes,D,E,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,Shelter,Planned,2022,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,9900,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,75e26e2b-fcbe-4cd7-bda5-391089235cc8,No,,No,Available
-78.6391996084,35.7721300771,1196,9901,9901,Performing Arts Center,,forming Arts Center,Near,35.7721300769,-78.6391996084,Yes,C,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Concrete Mounted,1,Yes,No,,No,,,No,No,Yes,Yes,No,Yes,Yes,,No,No,,Shelter,Planned,2022,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,2,17,9901,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2300d673-5866-4fab-88ea-9d8b47445471,No,,No,Available
-78.6383476085,35.7747190779,1197,9902,9902,Wilmington St at Cabarrus St,Wilmington St,Cabarrus St, ,35.7747190777,-78.6383476085,Yes,C,E,Municipal,Yes,No,No,No,No,No,Yes,R-Line,1,No,,0,No,,0,No,Yes,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,9902,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,ba47a37d-c7ce-46ae-9528-2f259d60b74a,No,,Yes,Adopted
-78.6456462028,35.7878023569,1201,9910,9910,West St at Peace St,West St,Peace St, ,35.7878023569,-78.6456462028,Yes,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,9910,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,1d2e569a-461c-48b5-97e0-75f84a5710aa,No,,No,Available
-78.645052066,35.7783168988,1207,9917,9917,Harrington St at Hargett St,Harrington St,Hargett St, ,35.7783168988,-78.645052066,Yes,D,E,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,9917,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,,No,,2022/01/20 05:00:00+00,,da9ee1b6-31c3-4b51-9595-86712f894ccd,No,,No,Available
-78.5893002731,35.7862951569,1211,9923,9923,New Bern Ave at WakeMed (across),New Bern Ave,WakeMed (across),Far,35.7862951572,-78.5893002731,No,C,D,NCDOT,Yes,Yes,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,55,9923,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,Yes,,2022/01/20 05:00:00+00,Compliant,80c6eb14-8409-4e07-9a62-b0decdad5a20,No,,Yes,Available
-78.682827476,35.7738525028,1212,9924,9924,Avent Ferry Rd at Avery Close Apt,Avent Ferry Rd,Avery Close Apt, ,35.7738525029,-78.682827476,No,D,C,NCDOT,Yes,No,Yes,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,No,Yes,,No,,,No,No,Yes,No,No,Yes,No,,No,No,Site 13,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,20,9924,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,,6c01a09c-3f3b-424c-8ee3-fb7e8a9bb4ff,No,,Yes,Available
-78.6427487111,35.7756572685,1213,8946,8946,W. Davie St. at S. Dawson St.,W. Davie St.,S. Dawson St.,Far,35.7756572687,-78.6427487111,Yes,D,E,Municipal,Yes,No,No,No,No,No,Yes,Other,1,Yes,Other,1,Yes,Concrete Mounted,1,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,Yes,No,,,Complete,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,8946,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,c3a76c85-a6cd-4f05-9808-fafbb995c692,No,,Yes,Available
-78.6531925821,35.7949566007,1214,8488,8488,St. Mary's at Wade,St. Mary's,Wade,Far,35.794956601,-78.6531925821,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Improved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8488,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,d331ae5f-2b57-44ad-b46a-c9700a569b90,No,,No,Available
-78.6458615631,35.836015186,1215,8949,8949,Lassiter Mill at Currituck (OB),Lassiter Mill,Currituck (OB),Near,35.8360151857,-78.6458615631,No,A,A,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,5,8949,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,ES,CAT,No,,2022/01/20 05:00:00+00,,386ccf49-698d-4429-b61e-e66bc5d05e4d,No,,No,Available
-78.6496135062,35.8951741959,1216,8778,8778,Six Forks at Office Center,Six Forks,Office Center,Inside,35.895174196,-78.6496135062,No,A,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,8778,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,28cb3b50-89d1-4130-93ea-e4245291492d,No,,No,Available
-78.6491094409,35.8944556578,1217,8793,8793,Six Forks at Office Center OB,Six Forks,Office Center OB,Near,35.8944556577,-78.6491094409,No,A,B,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,8793,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,130f88fb-924f-405d-ad60-20b6c666de47,No,,No,Available
-78.6502610074,35.7336731511,1218,8950,8950,Wilmington Service Rd at Sherwee Dr,Wilmington Service Rd,Sherwee Dr,Near,35.733673151,-78.6502610074,No,D,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,7,8950,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,7c6003df-e127-47da-b20d-3932907358f6,No,,No,Available
-78.6174720369,35.8626783912,1219,8951,8951,Falls Church Rd at Nottoway Ct,Falls Church Rd,Nottoway Ct,Far,35.8626727326,-78.6174263531,No,A,B,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,None,,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,3,8951,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:06:08.856+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,e06eaf75-d765-4936-b20b-23a0983a294a,No,,No,Available
